qid,penyakitLabel,gejalaLabel,obatLabel,kategoriLabel,treatmentLabel
Q12204,tuberculosis,fatigue,ethionamide,disease,ethionamide
Q12204,tuberculosis,cough,capreomycin,disease,ethionamide
Q12204,tuberculosis,fever,capreomycin,disease,ethionamide
Q12204,tuberculosis,night sweats,capreomycin,disease,ethionamide
Q12204,tuberculosis,hemoptysis,capreomycin,disease,ethionamide
Q12204,tuberculosis,chest pain,capreomycin,disease,ethionamide
Q12204,tuberculosis,weight loss,capreomycin,disease,ethionamide
Q12204,tuberculosis,chills,capreomycin,disease,ethionamide
Q12204,tuberculosis,fatigue,capreomycin,disease,ethionamide
Q12204,tuberculosis,cough,pyrazinamide,disease,ethionamide
Q12204,tuberculosis,fever,pyrazinamide,disease,ethionamide
Q12204,tuberculosis,night sweats,pyrazinamide,disease,ethionamide
Q12204,tuberculosis,hemoptysis,pyrazinamide,disease,ethionamide
Q12204,tuberculosis,chest pain,pyrazinamide,disease,ethionamide
Q12204,tuberculosis,weight loss,pyrazinamide,disease,ethionamide
Q12204,tuberculosis,chills,pyrazinamide,disease,ethionamide
Q12204,tuberculosis,fatigue,pyrazinamide,disease,ethionamide
Q12204,tuberculosis,cough,cycloserine,disease,ethionamide
Q12204,tuberculosis,fever,cycloserine,disease,ethionamide
Q12204,tuberculosis,night sweats,cycloserine,disease,ethionamide
Q12204,tuberculosis,hemoptysis,cycloserine,disease,ethionamide
Q12204,tuberculosis,chest pain,cycloserine,disease,ethionamide
Q12204,tuberculosis,weight loss,cycloserine,disease,ethionamide
Q12204,tuberculosis,chills,cycloserine,disease,ethionamide
Q12204,tuberculosis,fatigue,cycloserine,disease,ethionamide
Q12204,tuberculosis,cough,rifampicin,disease,ethionamide
Q12204,tuberculosis,fever,rifampicin,disease,ethionamide
Q12204,tuberculosis,night sweats,rifampicin,disease,ethionamide
Q12204,tuberculosis,hemoptysis,rifampicin,disease,ethionamide
Q12204,tuberculosis,chest pain,rifampicin,disease,ethionamide
Q12204,tuberculosis,weight loss,rifampicin,disease,ethionamide
Q12204,tuberculosis,chills,rifampicin,disease,ethionamide
Q12204,tuberculosis,fatigue,rifampicin,disease,ethionamide
Q12204,tuberculosis,cough,isoniazid,disease,ethionamide
Q12204,tuberculosis,fever,isoniazid,disease,ethionamide
Q12204,tuberculosis,night sweats,isoniazid,disease,ethionamide
Q12204,tuberculosis,hemoptysis,isoniazid,disease,ethionamide
Q12204,tuberculosis,chest pain,isoniazid,disease,ethionamide
Q12204,tuberculosis,weight loss,isoniazid,disease,ethionamide
Q12204,tuberculosis,chills,isoniazid,disease,ethionamide
Q12204,tuberculosis,fatigue,isoniazid,disease,ethionamide
Q12204,tuberculosis,cough,viomycin,disease,ethionamide
Q12204,tuberculosis,fever,viomycin,disease,ethionamide
Q12204,tuberculosis,night sweats,viomycin,disease,ethionamide
Q12204,tuberculosis,hemoptysis,viomycin,disease,ethionamide
Q12204,tuberculosis,chest pain,viomycin,disease,ethionamide
Q12204,tuberculosis,weight loss,viomycin,disease,ethionamide
Q12204,tuberculosis,chills,viomycin,disease,ethionamide
Q12204,tuberculosis,fatigue,viomycin,disease,ethionamide
Q12204,tuberculosis,cough,4-aminosalicylic acid,endemic disease,ethionamide
Q12204,tuberculosis,fever,4-aminosalicylic acid,endemic disease,ethionamide
Q12204,tuberculosis,night sweats,4-aminosalicylic acid,endemic disease,ethionamide
Q12204,tuberculosis,hemoptysis,4-aminosalicylic acid,endemic disease,ethionamide
Q12204,tuberculosis,chest pain,4-aminosalicylic acid,endemic disease,ethionamide
Q12204,tuberculosis,weight loss,4-aminosalicylic acid,endemic disease,ethionamide
Q12204,tuberculosis,chills,4-aminosalicylic acid,endemic disease,ethionamide
Q12204,tuberculosis,fatigue,4-aminosalicylic acid,endemic disease,ethionamide
Q12204,tuberculosis,cough,ethambutol,endemic disease,ethionamide
Q12204,tuberculosis,fever,ethambutol,endemic disease,ethionamide
Q12204,tuberculosis,night sweats,ethambutol,endemic disease,ethionamide
Q12204,tuberculosis,hemoptysis,ethambutol,endemic disease,ethionamide
Q12204,tuberculosis,chest pain,ethambutol,endemic disease,ethionamide
Q12204,tuberculosis,weight loss,ethambutol,endemic disease,ethionamide
Q12204,tuberculosis,chills,ethambutol,endemic disease,ethionamide
Q12204,tuberculosis,fatigue,ethambutol,endemic disease,ethionamide
Q12204,tuberculosis,cough,ethionamide,endemic disease,ethionamide
Q12204,tuberculosis,fever,ethionamide,endemic disease,ethionamide
Q12204,tuberculosis,night sweats,ethionamide,endemic disease,ethionamide
Q12204,tuberculosis,hemoptysis,ethionamide,endemic disease,ethionamide
Q12204,tuberculosis,chest pain,ethionamide,endemic disease,ethionamide
Q12204,tuberculosis,weight loss,ethionamide,endemic disease,ethionamide
Q12204,tuberculosis,chills,ethionamide,endemic disease,ethionamide
Q12204,tuberculosis,fatigue,ethionamide,endemic disease,ethionamide
Q12204,tuberculosis,cough,capreomycin,endemic disease,ethionamide
Q12204,tuberculosis,fever,capreomycin,endemic disease,ethionamide
Q12204,tuberculosis,night sweats,capreomycin,endemic disease,ethionamide
Q12204,tuberculosis,hemoptysis,capreomycin,endemic disease,ethionamide
Q1444550,arteriosclerotic heart disease,nausea,isosorbide dinitrate,heart disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,dyspnea,isosorbide dinitrate,heart disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,neck pain,isosorbide dinitrate,heart disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,lightheadedness,isosorbide dinitrate,heart disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,fatigue,clopidogrel,heart disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,angina pectoris,clopidogrel,heart disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,nausea,clopidogrel,heart disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,dyspnea,clopidogrel,heart disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,neck pain,clopidogrel,heart disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,lightheadedness,clopidogrel,heart disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,fatigue,papaverine,heart disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,angina pectoris,papaverine,heart disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,nausea,papaverine,heart disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,dyspnea,papaverine,heart disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,neck pain,papaverine,heart disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,lightheadedness,papaverine,heart disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,fatigue,tirofiban,heart disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,angina pectoris,tirofiban,heart disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,nausea,tirofiban,heart disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,dyspnea,tirofiban,heart disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,neck pain,tirofiban,heart disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,lightheadedness,tirofiban,heart disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,fatigue,calcium channel blocker,heart disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,angina pectoris,calcium channel blocker,heart disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,nausea,calcium channel blocker,heart disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,dyspnea,calcium channel blocker,heart disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,neck pain,calcium channel blocker,heart disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,lightheadedness,calcium channel blocker,heart disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,fatigue,isosorbide mononitrate,heart disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,angina pectoris,isosorbide mononitrate,heart disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,nausea,isosorbide mononitrate,heart disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,dyspnea,isosorbide mononitrate,heart disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,neck pain,isosorbide mononitrate,heart disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,lightheadedness,isosorbide mononitrate,heart disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,fatigue,anti-diabetic medication,heart disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,angina pectoris,anti-diabetic medication,heart disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,nausea,anti-diabetic medication,heart disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,dyspnea,anti-diabetic medication,heart disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,neck pain,anti-diabetic medication,heart disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,lightheadedness,anti-diabetic medication,heart disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,fatigue,beta blocker,heart disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,angina pectoris,beta blocker,heart disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,nausea,beta blocker,heart disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,dyspnea,beta blocker,heart disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,neck pain,beta blocker,heart disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,lightheadedness,beta blocker,heart disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,fatigue,ranolazine,heart disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,angina pectoris,ranolazine,heart disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,nausea,ranolazine,heart disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,dyspnea,ranolazine,heart disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,neck pain,ranolazine,heart disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,lightheadedness,ranolazine,heart disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,fatigue,statin,heart disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,angina pectoris,statin,heart disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,nausea,statin,heart disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,dyspnea,statin,heart disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,neck pain,statin,heart disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,lightheadedness,statin,heart disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,fatigue,pharmaceutical preparation of nitroglycerin,heart disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,angina pectoris,pharmaceutical preparation of nitroglycerin,heart disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,nausea,pharmaceutical preparation of nitroglycerin,heart disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,dyspnea,pharmaceutical preparation of nitroglycerin,heart disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,neck pain,pharmaceutical preparation of nitroglycerin,heart disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,lightheadedness,pharmaceutical preparation of nitroglycerin,heart disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,fatigue,lipid regulating agents,heart disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,angina pectoris,lipid regulating agents,heart disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,nausea,lipid regulating agents,heart disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,dyspnea,lipid regulating agents,heart disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,neck pain,lipid regulating agents,heart disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,lightheadedness,lipid regulating agents,heart disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,fatigue,aspirin,coronary artery disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,angina pectoris,aspirin,coronary artery disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,nausea,aspirin,coronary artery disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,dyspnea,aspirin,coronary artery disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,neck pain,aspirin,coronary artery disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,lightheadedness,aspirin,coronary artery disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,fatigue,isosorbide dinitrate,coronary artery disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,angina pectoris,isosorbide dinitrate,coronary artery disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,nausea,isosorbide dinitrate,coronary artery disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,dyspnea,isosorbide dinitrate,coronary artery disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,neck pain,isosorbide dinitrate,coronary artery disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,lightheadedness,isosorbide dinitrate,coronary artery disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,fatigue,clopidogrel,coronary artery disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,angina pectoris,clopidogrel,coronary artery disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,nausea,clopidogrel,coronary artery disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,dyspnea,clopidogrel,coronary artery disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,neck pain,clopidogrel,coronary artery disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,lightheadedness,clopidogrel,coronary artery disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,fatigue,papaverine,coronary artery disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,angina pectoris,papaverine,coronary artery disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,nausea,papaverine,coronary artery disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,dyspnea,papaverine,coronary artery disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,neck pain,papaverine,coronary artery disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,lightheadedness,papaverine,coronary artery disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,fatigue,tirofiban,coronary artery disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,angina pectoris,tirofiban,coronary artery disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,nausea,tirofiban,coronary artery disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,dyspnea,tirofiban,coronary artery disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,neck pain,tirofiban,coronary artery disease,isosorbide dinitrate
