"penyakitDBpedia","qid","penyakitLabel","wikidataEntity","gejalaLabel","treatmentLabel","kategoriLabel"
"http://dbpedia.org/resource/Lemierre's_syndrome","Q72000","Lemierre's syndrome","http://www.wikidata.org/entity/Q72000","Hepatosplenomegaly",,"Syndromes caused by microbes"
"http://dbpedia.org/resource/Lemierre's_syndrome","Q72000","Lemierre's syndrome","http://www.wikidata.org/entity/Q72000","Hepatosplenomegaly",,"Syndromes caused by microbes"
"http://dbpedia.org/resource/Lemierre's_syndrome","Q72000","Lemierre's syndrome","http://www.wikidata.org/entity/Q72000","Hepatosplenomegaly",,"Syndromes caused by microbes"
"http://dbpedia.org/resource/Friedreich's_ataxia","Q913856","Friedreich's ataxia","http://www.wikidata.org/entity/Q913856","Ataxia",,"Autosomal recessive disorders"
"http://dbpedia.org/resource/Friedreich's_ataxia","Q913856","Friedreich's ataxia","http://www.wikidata.org/entity/Q913856","Ataxia",,"Autosomal recessive disorders"
"http://dbpedia.org/resource/Friedreich's_ataxia","Q913856","Friedreich's ataxia","http://www.wikidata.org/entity/Q913856","Ataxia",,"Autosomal recessive disorders"
"http://dbpedia.org/resource/Friedreich's_ataxia","Q913856","Friedreich's ataxia","http://www.wikidata.org/entity/Q913856","Ataxia",,"Rare diseases"
"http://dbpedia.org/resource/Friedreich's_ataxia","Q913856","Friedreich's ataxia","http://www.wikidata.org/entity/Q913856","Ataxia",,"Rare diseases"
"http://dbpedia.org/resource/Friedreich's_ataxia","Q913856","Friedreich's ataxia","http://www.wikidata.org/entity/Q913856","Ataxia",,"Rare diseases"
"http://dbpedia.org/resource/Friedreich's_ataxia","Q913856","Friedreich's ataxia","http://www.wikidata.org/entity/Q913856","Ataxia",,"Mitochondrial diseases"
"http://dbpedia.org/resource/Friedreich's_ataxia","Q913856","Friedreich's ataxia","http://www.wikidata.org/entity/Q913856","Ataxia",,"Mitochondrial diseases"
"http://dbpedia.org/resource/Friedreich's_ataxia","Q913856","Friedreich's ataxia","http://www.wikidata.org/entity/Q913856","Ataxia",,"Mitochondrial diseases"
"http://dbpedia.org/resource/Friedreich's_ataxia","Q913856","Friedreich's ataxia","http://www.wikidata.org/entity/Q913856","Ataxia",,"Systemic atrophies primarily affecting the central nervous system"
"http://dbpedia.org/resource/Friedreich's_ataxia","Q913856","Friedreich's ataxia","http://www.wikidata.org/entity/Q913856","Ataxia",,"Systemic atrophies primarily affecting the central nervous system"
"http://dbpedia.org/resource/Friedreich's_ataxia","Q913856","Friedreich's ataxia","http://www.wikidata.org/entity/Q913856","Ataxia",,"Systemic atrophies primarily affecting the central nervous system"
"http://dbpedia.org/resource/Friedreich's_ataxia","Q913856","Friedreich's ataxia","http://www.wikidata.org/entity/Q913856","Ataxia",,"Trinucleotide repeat disorders"
"http://dbpedia.org/resource/Friedreich's_ataxia","Q913856","Friedreich's ataxia","http://www.wikidata.org/entity/Q913856","Ataxia",,"Trinucleotide repeat disorders"
"http://dbpedia.org/resource/Friedreich's_ataxia","Q913856","Friedreich's ataxia","http://www.wikidata.org/entity/Q913856","Ataxia",,"Trinucleotide repeat disorders"
"http://dbpedia.org/resource/Friedreich's_ataxia","Q913856","Friedreich's ataxia","http://www.wikidata.org/entity/Q913856","Ataxia",,"Diseases named after discoverers"
"http://dbpedia.org/resource/Friedreich's_ataxia","Q913856","Friedreich's ataxia","http://www.wikidata.org/entity/Q913856","Ataxia",,"Diseases named after discoverers"
"http://dbpedia.org/resource/Friedreich's_ataxia","Q913856","Friedreich's ataxia","http://www.wikidata.org/entity/Q913856","Ataxia",,"Diseases named after discoverers"
"http://dbpedia.org/resource/Lemierre's_syndrome","Q72000","Lemierre's syndrome","http://www.wikidata.org/entity/Q72000","Fatigue",,"Rare infectious diseases"
"http://dbpedia.org/resource/Lemierre's_syndrome","Q72000","Lemierre's syndrome","http://www.wikidata.org/entity/Q72000","Fatigue",,"Rare infectious diseases"
"http://dbpedia.org/resource/Lemierre's_syndrome","Q72000","Lemierre's syndrome","http://www.wikidata.org/entity/Q72000","Fatigue",,"Rare infectious diseases"
"http://dbpedia.org/resource/Lemierre's_syndrome","Q72000","Lemierre's syndrome","http://www.wikidata.org/entity/Q72000","Fatigue",,"Bacterial diseases"
"http://dbpedia.org/resource/Lemierre's_syndrome","Q72000","Lemierre's syndrome","http://www.wikidata.org/entity/Q72000","Fatigue",,"Bacterial diseases"
"http://dbpedia.org/resource/Lemierre's_syndrome","Q72000","Lemierre's syndrome","http://www.wikidata.org/entity/Q72000","Fatigue",,"Bacterial diseases"
"http://dbpedia.org/resource/Lemierre's_syndrome","Q72000","Lemierre's syndrome","http://www.wikidata.org/entity/Q72000","Fatigue",,"Syndromes caused by microbes"
"http://dbpedia.org/resource/Lemierre's_syndrome","Q72000","Lemierre's syndrome","http://www.wikidata.org/entity/Q72000","Fatigue",,"Syndromes caused by microbes"
"http://dbpedia.org/resource/Lemierre's_syndrome","Q72000","Lemierre's syndrome","http://www.wikidata.org/entity/Q72000","Fatigue",,"Syndromes caused by microbes"
"http://dbpedia.org/resource/Lemierre's_syndrome","Q72000","Lemierre's syndrome","http://www.wikidata.org/entity/Q72000","Fever",,"Rare infectious diseases"
"http://dbpedia.org/resource/Lemierre's_syndrome","Q72000","Lemierre's syndrome","http://www.wikidata.org/entity/Q72000","Fever",,"Rare infectious diseases"
"http://dbpedia.org/resource/Lemierre's_syndrome","Q72000","Lemierre's syndrome","http://www.wikidata.org/entity/Q72000","Fever",,"Rare infectious diseases"
"http://dbpedia.org/resource/Lemierre's_syndrome","Q72000","Lemierre's syndrome","http://www.wikidata.org/entity/Q72000","Fever",,"Bacterial diseases"
"http://dbpedia.org/resource/Lemierre's_syndrome","Q72000","Lemierre's syndrome","http://www.wikidata.org/entity/Q72000","Fever",,"Bacterial diseases"
"http://dbpedia.org/resource/Lemierre's_syndrome","Q72000","Lemierre's syndrome","http://www.wikidata.org/entity/Q72000","Fever",,"Bacterial diseases"
"http://dbpedia.org/resource/Lemierre's_syndrome","Q72000","Lemierre's syndrome","http://www.wikidata.org/entity/Q72000","Fever",,"Syndromes caused by microbes"
"http://dbpedia.org/resource/Lemierre's_syndrome","Q72000","Lemierre's syndrome","http://www.wikidata.org/entity/Q72000","Fever",,"Syndromes caused by microbes"
"http://dbpedia.org/resource/Lemierre's_syndrome","Q72000","Lemierre's syndrome","http://www.wikidata.org/entity/Q72000","Fever",,"Syndromes caused by microbes"
"http://dbpedia.org/resource/Lemierre's_syndrome","Q72000","Lemierre's syndrome","http://www.wikidata.org/entity/Q72000","Myalgia",,"Rare infectious diseases"
"http://dbpedia.org/resource/Lemierre's_syndrome","Q72000","Lemierre's syndrome","http://www.wikidata.org/entity/Q72000","Myalgia",,"Rare infectious diseases"
"http://dbpedia.org/resource/Lemierre's_syndrome","Q72000","Lemierre's syndrome","http://www.wikidata.org/entity/Q72000","Myalgia",,"Rare infectious diseases"
"http://dbpedia.org/resource/Lemierre's_syndrome","Q72000","Lemierre's syndrome","http://www.wikidata.org/entity/Q72000","Myalgia",,"Bacterial diseases"
"http://dbpedia.org/resource/Lemierre's_syndrome","Q72000","Lemierre's syndrome","http://www.wikidata.org/entity/Q72000","Myalgia",,"Bacterial diseases"
"http://dbpedia.org/resource/Lemierre's_syndrome","Q72000","Lemierre's syndrome","http://www.wikidata.org/entity/Q72000","Myalgia",,"Bacterial diseases"
"http://dbpedia.org/resource/Lemierre's_syndrome","Q72000","Lemierre's syndrome","http://www.wikidata.org/entity/Q72000","Myalgia",,"Syndromes caused by microbes"
"http://dbpedia.org/resource/Lemierre's_syndrome","Q72000","Lemierre's syndrome","http://www.wikidata.org/entity/Q72000","Myalgia",,"Syndromes caused by microbes"
"http://dbpedia.org/resource/Lemierre's_syndrome","Q72000","Lemierre's syndrome","http://www.wikidata.org/entity/Q72000","Myalgia",,"Syndromes caused by microbes"
"http://dbpedia.org/resource/Lemierre's_syndrome","Q72000","Lemierre's syndrome","http://www.wikidata.org/entity/Q72000","Sore throat",,"Rare infectious diseases"
"http://dbpedia.org/resource/Lemierre's_syndrome","Q72000","Lemierre's syndrome","http://www.wikidata.org/entity/Q72000","Sore throat",,"Rare infectious diseases"
"http://dbpedia.org/resource/Lemierre's_syndrome","Q72000","Lemierre's syndrome","http://www.wikidata.org/entity/Q72000","Sore throat",,"Rare infectious diseases"
"http://dbpedia.org/resource/Lemierre's_syndrome","Q72000","Lemierre's syndrome","http://www.wikidata.org/entity/Q72000","Sore throat",,"Bacterial diseases"
"http://dbpedia.org/resource/Lemierre's_syndrome","Q72000","Lemierre's syndrome","http://www.wikidata.org/entity/Q72000","Sore throat",,"Bacterial diseases"
"http://dbpedia.org/resource/Lemierre's_syndrome","Q72000","Lemierre's syndrome","http://www.wikidata.org/entity/Q72000","Sore throat",,"Bacterial diseases"
"http://dbpedia.org/resource/Lemierre's_syndrome","Q72000","Lemierre's syndrome","http://www.wikidata.org/entity/Q72000","Sore throat",,"Syndromes caused by microbes"
"http://dbpedia.org/resource/Lemierre's_syndrome","Q72000","Lemierre's syndrome","http://www.wikidata.org/entity/Q72000","Sore throat",,"Syndromes caused by microbes"
"http://dbpedia.org/resource/Lemierre's_syndrome","Q72000","Lemierre's syndrome","http://www.wikidata.org/entity/Q72000","Sore throat",,"Syndromes caused by microbes"
"http://dbpedia.org/resource/Friedreich's_ataxia","Q913856","Friedreich's ataxia","http://www.wikidata.org/entity/Q913856","Diabetes",,"Autosomal recessive disorders"
"http://dbpedia.org/resource/Friedreich's_ataxia","Q913856","Friedreich's ataxia","http://www.wikidata.org/entity/Q913856","Diabetes",,"Autosomal recessive disorders"
"http://dbpedia.org/resource/Friedreich's_ataxia","Q913856","Friedreich's ataxia","http://www.wikidata.org/entity/Q913856","Diabetes",,"Autosomal recessive disorders"
"http://dbpedia.org/resource/Friedreich's_ataxia","Q913856","Friedreich's ataxia","http://www.wikidata.org/entity/Q913856","Diabetes",,"Rare diseases"
"http://dbpedia.org/resource/Friedreich's_ataxia","Q913856","Friedreich's ataxia","http://www.wikidata.org/entity/Q913856","Diabetes",,"Rare diseases"
"http://dbpedia.org/resource/Friedreich's_ataxia","Q913856","Friedreich's ataxia","http://www.wikidata.org/entity/Q913856","Diabetes",,"Rare diseases"
"http://dbpedia.org/resource/Friedreich's_ataxia","Q913856","Friedreich's ataxia","http://www.wikidata.org/entity/Q913856","Diabetes",,"Mitochondrial diseases"
"http://dbpedia.org/resource/Friedreich's_ataxia","Q913856","Friedreich's ataxia","http://www.wikidata.org/entity/Q913856","Diabetes",,"Mitochondrial diseases"
"http://dbpedia.org/resource/Friedreich's_ataxia","Q913856","Friedreich's ataxia","http://www.wikidata.org/entity/Q913856","Diabetes",,"Mitochondrial diseases"
"http://dbpedia.org/resource/Friedreich's_ataxia","Q913856","Friedreich's ataxia","http://www.wikidata.org/entity/Q913856","Diabetes",,"Systemic atrophies primarily affecting the central nervous system"
"http://dbpedia.org/resource/Friedreich's_ataxia","Q913856","Friedreich's ataxia","http://www.wikidata.org/entity/Q913856","Diabetes",,"Systemic atrophies primarily affecting the central nervous system"
"http://dbpedia.org/resource/Friedreich's_ataxia","Q913856","Friedreich's ataxia","http://www.wikidata.org/entity/Q913856","Diabetes",,"Systemic atrophies primarily affecting the central nervous system"
"http://dbpedia.org/resource/Friedreich's_ataxia","Q913856","Friedreich's ataxia","http://www.wikidata.org/entity/Q913856","Diabetes",,"Trinucleotide repeat disorders"
"http://dbpedia.org/resource/Friedreich's_ataxia","Q913856","Friedreich's ataxia","http://www.wikidata.org/entity/Q913856","Diabetes",,"Trinucleotide repeat disorders"
"http://dbpedia.org/resource/Friedreich's_ataxia","Q913856","Friedreich's ataxia","http://www.wikidata.org/entity/Q913856","Diabetes",,"Trinucleotide repeat disorders"
"http://dbpedia.org/resource/Friedreich's_ataxia","Q913856","Friedreich's ataxia","http://www.wikidata.org/entity/Q913856","Diabetes",,"Diseases named after discoverers"
"http://dbpedia.org/resource/Friedreich's_ataxia","Q913856","Friedreich's ataxia","http://www.wikidata.org/entity/Q913856","Diabetes",,"Diseases named after discoverers"
"http://dbpedia.org/resource/Friedreich's_ataxia","Q913856","Friedreich's ataxia","http://www.wikidata.org/entity/Q913856","Diabetes",,"Diseases named after discoverers"
"http://dbpedia.org/resource/Lemierre's_syndrome","Q72000","Lemierre's syndrome","http://www.wikidata.org/entity/Q72000","Vomiting",,"Rare infectious diseases"
"http://dbpedia.org/resource/Lemierre's_syndrome","Q72000","Lemierre's syndrome","http://www.wikidata.org/entity/Q72000","Vomiting",,"Rare infectious diseases"
"http://dbpedia.org/resource/Lemierre's_syndrome","Q72000","Lemierre's syndrome","http://www.wikidata.org/entity/Q72000","Vomiting",,"Rare infectious diseases"
"http://dbpedia.org/resource/Lemierre's_syndrome","Q72000","Lemierre's syndrome","http://www.wikidata.org/entity/Q72000","Vomiting",,"Bacterial diseases"
"http://dbpedia.org/resource/Lemierre's_syndrome","Q72000","Lemierre's syndrome","http://www.wikidata.org/entity/Q72000","Vomiting",,"Bacterial diseases"
"http://dbpedia.org/resource/Lemierre's_syndrome","Q72000","Lemierre's syndrome","http://www.wikidata.org/entity/Q72000","Vomiting",,"Bacterial diseases"
"http://dbpedia.org/resource/Lemierre's_syndrome","Q72000","Lemierre's syndrome","http://www.wikidata.org/entity/Q72000","Vomiting",,"Syndromes caused by microbes"
"http://dbpedia.org/resource/Lemierre's_syndrome","Q72000","Lemierre's syndrome","http://www.wikidata.org/entity/Q72000","Vomiting",,"Syndromes caused by microbes"
"http://dbpedia.org/resource/Lemierre's_syndrome","Q72000","Lemierre's syndrome","http://www.wikidata.org/entity/Q72000","Vomiting",,"Syndromes caused by microbes"
"http://dbpedia.org/resource/Lemierre's_syndrome","Q72000","Lemierre's syndrome","http://www.wikidata.org/entity/Q72000","Meningitis",,"Rare infectious diseases"
"http://dbpedia.org/resource/Lemierre's_syndrome","Q72000","Lemierre's syndrome","http://www.wikidata.org/entity/Q72000","Meningitis",,"Rare infectious diseases"
"http://dbpedia.org/resource/Lemierre's_syndrome","Q72000","Lemierre's syndrome","http://www.wikidata.org/entity/Q72000","Meningitis",,"Rare infectious diseases"
"http://dbpedia.org/resource/Lemierre's_syndrome","Q72000","Lemierre's syndrome","http://www.wikidata.org/entity/Q72000","Meningitis",,"Bacterial diseases"
"http://dbpedia.org/resource/Lemierre's_syndrome","Q72000","Lemierre's syndrome","http://www.wikidata.org/entity/Q72000","Meningitis",,"Bacterial diseases"
"http://dbpedia.org/resource/Lemierre's_syndrome","Q72000","Lemierre's syndrome","http://www.wikidata.org/entity/Q72000","Meningitis",,"Bacterial diseases"
"http://dbpedia.org/resource/Lemierre's_syndrome","Q72000","Lemierre's syndrome","http://www.wikidata.org/entity/Q72000","Meningitis",,"Syndromes caused by microbes"
"http://dbpedia.org/resource/Lemierre's_syndrome","Q72000","Lemierre's syndrome","http://www.wikidata.org/entity/Q72000","Meningitis",,"Syndromes caused by microbes"
"http://dbpedia.org/resource/Lemierre's_syndrome","Q72000","Lemierre's syndrome","http://www.wikidata.org/entity/Q72000","Meningitis",,"Syndromes caused by microbes"
"http://dbpedia.org/resource/Lemierre's_syndrome","Q72000","Lemierre's syndrome","http://www.wikidata.org/entity/Q72000","Sepsis",,"Rare infectious diseases"
"http://dbpedia.org/resource/Lemierre's_syndrome","Q72000","Lemierre's syndrome","http://www.wikidata.org/entity/Q72000","Sepsis",,"Rare infectious diseases"
"http://dbpedia.org/resource/Lemierre's_syndrome","Q72000","Lemierre's syndrome","http://www.wikidata.org/entity/Q72000","Sepsis",,"Rare infectious diseases"
"http://dbpedia.org/resource/Lemierre's_syndrome","Q72000","Lemierre's syndrome","http://www.wikidata.org/entity/Q72000","Sepsis",,"Bacterial diseases"
"http://dbpedia.org/resource/Lemierre's_syndrome","Q72000","Lemierre's syndrome","http://www.wikidata.org/entity/Q72000","Sepsis",,"Bacterial diseases"
"http://dbpedia.org/resource/Lemierre's_syndrome","Q72000","Lemierre's syndrome","http://www.wikidata.org/entity/Q72000","Sepsis",,"Bacterial diseases"
"http://dbpedia.org/resource/Lemierre's_syndrome","Q72000","Lemierre's syndrome","http://www.wikidata.org/entity/Q72000","Sepsis",,"Syndromes caused by microbes"
