qid,obatLabel,penyakitDBpedia,wikidataEntity,penyakitLabel,gejalaLabel,kategoriLabel,treatmentLabel
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,psychosis,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,psychosis,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,psychosis,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,psychosis,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,psychosis,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,psychosis,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,psychosis,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,psychosis,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,psychosis,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,psychosis,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,psychosis,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,psychosis,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,psychosis,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,psychosis,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,psychosis,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,psychosis,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,psychosis,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,psychosis,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,psychosis,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,psychosis,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,psychosis,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,psychosis,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,psychosis,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,psychosis,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,psychosis,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,psychosis,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,psychosis,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,psychosis,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,psychosis,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,psychosis,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,psychosis,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,psychosis,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,psychosis,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,psychosis,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,psychosis,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,psychosis,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,psychosis,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,psychosis,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,psychosis,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,psychosis,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,psychosis,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,psychosis,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,psychosis,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,psychosis,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,psychosis,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,psychosis,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,psychosis,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,psychosis,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,psychosis,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,psychosis,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,psychosis,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,psychosis,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,psychosis,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,psychosis,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,psychosis,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,psychosis,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,psychosis,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,psychosis,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,psychosis,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,psychosis,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,psychosis,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,psychosis,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,psychosis,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,psychosis,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,psychosis,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,psychosis,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,psychosis,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,psychosis,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,psychosis,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,psychosis,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,psychosis,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,psychosis,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,psychosis,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,psychosis,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,psychosis,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,psychosis,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,psychosis,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,psychosis,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,psychosis,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,sleep disorder,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,sleep disorder,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,sleep disorder,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,sleep disorder,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,sleep disorder,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,sleep disorder,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,sleep disorder,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,sleep disorder,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,sleep disorder,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,sleep disorder,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,sleep disorder,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,sleep disorder,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,sleep disorder,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,sleep disorder,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,sleep disorder,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,sleep disorder,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,sleep disorder,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,sleep disorder,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,sleep disorder,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,sleep disorder,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,sleep disorder,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,sleep disorder,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,sleep disorder,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,sleep disorder,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,sleep disorder,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,sleep disorder,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,sleep disorder,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,sleep disorder,cognitive disorder,haloperidol
Q160796,trazodone,http://dbpedia.org/resource/Delirium,http://www.wikidata.org/entity/Q160796,delirium,sleep disorder,cognitive disorder,haloperidol
